Node	Beg	End
NODE_167	1709679	1710030
NODE_167	1710878	1711193
NODE_167	1716149	1717270
NODE_167	1795171	1795219
NODE_167	1795858	1797378
NODE_167	1798663	1799388
NODE_167	1891869	1892555
NODE_167	1893866	1893980
NODE_167	1894540	1894938
NODE_167	1896919	1897243
NODE_167	1900072	1900221
NODE_167	1900774	1900882
NODE_167	1905376	1906908
NODE_167	1907510	1909084
NODE_167	1909947	1910504
NODE_167	1911556	1911722
NODE_167	1912330	1912625
NODE_167	1913155	1914088
NODE_167	1940031	1941143
NODE_167	1941857	1942903
NODE_167	1944007	1944442
NODE_167	1945184	1945502
NODE_167	1946432	1946982
NODE_167	1949375	1950060
NODE_167	1952521	1953052
NODE_167	1955469	1956442
NODE_167	1958528	1958939
NODE_167	1970892	1974454
NODE_167	2012747	2024582
NODE_167	2025695	2026436
NODE_167	2030849	2031004
NODE_167	2033254	2035426
NODE_167	2037398	2037615
NODE_167	2040125	2041476
NODE_167	2044719	2044766
NODE_167	2046087	2046561
NODE_167	2049256	2049541
NODE_167	2239173	2239185
NODE_167	2476725	2476867
NODE_167	2477869	2478454
NODE_167	2489496	2489510
NODE_167	2794750	2794980
NODE_167	2796890	2797344
NODE_167	2809950	2817621
NODE_167	2825788	2827956
NODE_167	2831187	2831349
NODE_167	2832234	2832423
NODE_167	2838553	2838682
NODE_167	2840766	2840811
NODE_167	2844850	2844918
NODE_167	2852631	2852862
NODE_167	2853855	2853912
NODE_167	2854861	2854870
NODE_167	2858803	2858899
NODE_167	2886832	2886985
NODE_167	2891883	2892578
NODE_167	2893344	2894302
NODE_167	2919522	2921108
NODE_168	7149	7434
NODE_168	7944	8827
NODE_168	574635	575127
NODE_168	809448	809778
NODE_168	1848973	1849079
NODE_168	1850144	1850557
NODE_168	1953163	1953172
NODE_168	1956857	1956868
NODE_168	1973021	1974438
NODE_168	2013444	2016167
NODE_168	2018686	2019855
NODE_168	2022793	2023992
NODE_168	2025709	2026364
NODE_168	2036481	2037627
NODE_168	2039150	2041572
NODE_168	2042308	2043006
NODE_168	2077538	2077619
NODE_168	2078993	2079546
NODE_168	2085150	2085438
NODE_168	2089998	2091804
NODE_168	2097864	2107656
NODE_168	2108298	2108507
NODE_168	2137195	2144732
NODE_168	2153008	2153474
NODE_168	2155766	2156223
NODE_168	2158064	2158422
NODE_168	2159680	2160704
NODE_168	2164747	2168214
NODE_168	2169917	2173930
NODE_168	2174880	2177343
NODE_168	2221777	2223904
NODE_168	2224448	2225885
NODE_168	2229603	2230453
NODE_168	2238216	2238707
NODE_168	2244546	2244703
NODE_168	2455700	2455889
NODE_168	2458342	2458344
NODE_168	2489285	2489617
NODE_168	2828562	2829514
NODE_168	2831468	2832054
NODE_168	2840739	2840799
NODE_168	2841627	2841936
NODE_168	2852718	2852856
NODE_168	2853400	2853656
NODE_168	2855475	2855992
NODE_168	2856741	2861059
NODE_168	2865457	2866322
NODE_168	2869989	2871593
NODE_168	2874394	2875150
NODE_168	2879704	2881907
NODE_168	2882570	2883228
NODE_168	2895578	2895624
NODE_168	2919310	2921127
NODE_169	163556	163560
NODE_169	422369	423243
NODE_169	572767	573106
NODE_169	574581	574614
NODE_169	575445	575722
NODE_169	1694453	1694924
NODE_169	1704813	1704827
NODE_169	1706060	1706194
NODE_169	1710926	1711607
NODE_169	1715505	1717460
NODE_169	1722395	1723273
NODE_169	1725855	1727453
NODE_169	1731231	1731546
NODE_169	1735098	1735947
NODE_169	1736575	1737392
NODE_169	1738094	1738388
NODE_169	1738949	1738966
NODE_169	1741513	1741878
NODE_169	1742458	1746098
NODE_169	1748079	1751662
NODE_169	1754247	1755700
NODE_169	1758414	1759260
NODE_169	1765197	1765791
NODE_169	1777975	1780188
NODE_169	1788452	1788865
NODE_169	1790701	1792233
NODE_169	1793552	1793906
NODE_169	1794610	1795219
NODE_169	1795858	1797378
NODE_169	1798124	1799388
NODE_169	1856694	1856866
NODE_169	1908777	1908983
NODE_169	1910363	1910992
NODE_169	1955469	1955505
NODE_169	2012076	2012726
NODE_169	2025709	2026322
NODE_169	2053297	2053324
NODE_169	2064199	2064208
NODE_169	2448069	2448273
NODE_169	2455498	2456518
NODE_169	2457342	2457921
NODE_169	2459041	2459247
NODE_169	2459889	2459956
NODE_169	2478454	2478786
NODE_169	2482471	2482729
NODE_169	2485628	2486135
NODE_169	2487866	2488181
NODE_169	2490886	2491634
NODE_169	2794750	2794980
NODE_169	2796890	2797344
NODE_169	2809950	2817621
NODE_169	2825788	2827956
NODE_170	146237	146340
NODE_170	540649	542269
NODE_170	2016098	2017559
NODE_170	2037358	2037819
NODE_170	2045892	2047918
NODE_170	2239170	2239188
NODE_170	2455531	2455606
NODE_170	2476841	2477612
NODE_171	422473	422484
NODE_171	2035335	2037549
NODE_171	2038150	2038925
NODE_171	2040134	2041905
NODE_171	2097603	2098521
NODE_172	541769	542359
NODE_172	545604	546634
NODE_172	553487	553629
NODE_172	589597	589783
NODE_172	792104	792948
NODE_172	795290	795380
NODE_172	799521	799752
NODE_172	805001	807920
NODE_172	808722	810083
NODE_172	815874	817379
NODE_172	818270	818852
NODE_172	820884	821559
NODE_172	877110	877359
NODE_172	883780	884825
NODE_172	887204	887734
NODE_172	910881	911339
NODE_172	931950	936626
NODE_172	964796	969860
NODE_172	1323726	1324588
NODE_172	1326035	1326194
NODE_172	1483545	1484767
NODE_172	1491450	1491856
NODE_172	1499708	1499996
NODE_172	1568185	1568474
NODE_172	1571244	1572468
NODE_172	1717031	1717268
NODE_172	1947651	1947797
NODE_172	1956474	1956717
NODE_172	1971018	1971166
NODE_172	1973159	1973286
NODE_172	2012083	2013077
NODE_172	2014211	2016036
NODE_172	2032429	2032486
NODE_172	2165210	2165396
NODE_172	2239562	2239628
NODE_172	2243456	2243663
NODE_172	2244486	2245128
NODE_172	2487890	2487964
NODE_173	107271	107719
NODE_173	116156	116260
NODE_173	116764	116857
NODE_173	118398	120983
NODE_173	122193	122711
NODE_173	803522	803666
NODE_173	804182	805725
NODE_173	814527	815340
NODE_173	816180	816522
NODE_173	887138	887203
NODE_173	931977	932238
NODE_173	936047	936356
NODE_173	1323657	1323832
NODE_173	1329887	1330219
NODE_173	1357134	1357151
NODE_173	1435335	1435504
NODE_173	1550562	1550786
NODE_173	1553747	1554762
NODE_173	1555867	1556266
NODE_173	1561684	1561894
NODE_173	1565639	1566049
NODE_173	1575568	1576340
NODE_173	1618273	1618680
NODE_173	1619293	1621950
NODE_173	1624904	1625818
NODE_173	1627920	1628100
NODE_173	1631450	1632021
NODE_173	1664484	1664866
NODE_173	1666240	1668779
NODE_173	1673356	1674109
NODE_173	1675419	1682785
NODE_173	1684390	1684632
NODE_173	1691337	1691553
NODE_173	1692322	1692331
NODE_173	1706750	1707617
NODE_173	1710941	1710977
NODE_173	1712293	1713311
NODE_173	1715832	1717058
NODE_173	1722380	1722625
NODE_173	1802541	1802619
NODE_173	1805622	1806945
NODE_173	1809369	1810939
NODE_173	1811498	1811673
NODE_173	1812243	1813911
NODE_173	1815871	1816783
NODE_173	1823467	1823748
NODE_173	1827497	1827923
NODE_173	1830198	1830663
NODE_173	1831399	1831484
NODE_173	1850144	1850557
NODE_173	1947945	1947990
NODE_173	1952783	1952987
NODE_173	1954649	1954750
NODE_173	2025695	2025959
NODE_173	2033254	2035012
NODE_173	2036568	2038071
NODE_173	2040125	2041476
NODE_173	2042716	2042950
NODE_173	2046516	2046711
NODE_173	2090592	2091315
NODE_173	2098191	2101900
NODE_173	2102539	2107656
NODE_173	2108298	2108365
